startup_id,retention_d1,retention_d7,retention_d30,sessions_per_user,time_in_app_minutes,actions_per_session,app_rating,nps,user_growth_rate,viral_coefficient,organic_percentage
312,35.49,63.05,28.47,14.28,15.9,4.94,3.39,-41,93.85,0.06,67.44
313,31.77,84.88,70.59,4.08,17.46,21.47,2.05,15,40.43,0.67,51.16
314,97.39,87.34,22.28,1.24,57.0,27.68,2.64,41,17.63,0.53,34.34
315,88.52,55.63,57.08,4.25,22.2,17.71,1.69,17,91.18,1.58,50.51
316,78.72,51.7,51.16,16.93,1.21,6.4,2.88,67,35.9,0.75,53.42
317,58.63,39.51,50.04,1.41,47.12,4.68,2.07,91,46.33,1.47,67.11
318,42.13,87.12,22.84,5.43,42.26,8.53,1.94,-71,69.86,0.03,35.18
319,40.95,30.0,49.75,15.39,8.59,4.0,2.9,-72,81.94,0.03,63.12
320,47.52,60.59,31.17,12.14,59.11,15.89,3.65,56,10.02,0.06,34.76
321,68.45,39.78,40.4,15.87,36.88,3.02,3.42,-82,89.87,0.44,30.81
322,80.02,39.53,29.3,15.18,30.55,7.48,3.74,-11,93.25,0.75,18.72
323,76.21,48.35,70.23,1.96,23.55,13.76,3.7,9,25.93,1.22,86.38
324,49.6,89.92,14.16,17.96,54.02,14.74,1.0,-43,49.74,1.97,88.51
325,96.84,23.85,28.38,5.31,15.39,17.4,1.8,15,85.79,0.71,56.41
326,81.65,60.5,24.69,11.51,17.86,21.46,3.64,-61,48.73,0.11,60.99
327,68.8,25.78,31.83,13.24,8.22,2.37,3.09,-92,48.2,0.39,63.9
328,72.82,30.82,30.63,4.2,45.79,3.34,3.84,20,61.85,1.8,92.64
329,59.37,50.77,44.24,19.55,36.14,2.76,1.8,9,76.74,1.4,52.3
330,47.34,55.73,65.42,10.27,36.93,13.27,2.6,7,66.56,1.58,65.66
331,54.92,38.12,60.52,2.1,13.89,2.21,2.61,58,62.66,0.25,16.94
332,83.05,42.15,46.64,18.81,39.42,22.64,2.37,-23,37.17,0.27,71.86
333,31.01,26.09,20.5,12.14,46.16,7.47,1.65,-6,63.01,0.22,72.43
334,38.13,41.23,58.22,14.28,22.12,28.24,2.82,42,10.33,1.71,82.43
335,33.22,87.66,19.96,10.98,48.28,15.11,2.82,-67,40.96,0.42,41.91
336,32.85,86.13,56.92,16.86,21.58,13.94,2.55,-39,18.84,1.29,57.58
337,89.88,43.44,27.84,1.63,45.73,23.64,1.34,-27,53.76,1.03,49.91
338,79.26,59.96,35.83,6.1,2.99,21.68,3.27,-44,26.2,1.09,41.81
339,63.19,83.67,39.47,9.92,33.52,18.61,2.5,48,50.59,0.39,46.11
340,36.85,20.43,64.25,2.46,58.2,28.12,3.31,2,77.73,1.27,29.42
341,64.41,76.75,19.33,14.41,58.89,13.25,2.26,-47,43.4,0.09,70.78
342,63.14,86.39,52.8,8.48,17.62,24.45,3.94,64,21.87,1.99,63.52
343,42.12,26.39,29.32,6.18,27.04,12.02,2.56,67,22.3,0.05,66.23
344,60.37,31.3,48.99,1.06,4.72,25.31,4.18,-81,90.63,0.1,54.13
345,57.9,87.25,67.32,14.68,52.53,8.52,3.23,8,78.09,0.65,35.01
346,73.11,57.63,48.18,16.84,34.55,9.39,2.13,98,3.66,1.66,45.94
347,74.46,20.99,46.93,8.51,23.72,20.66,2.36,45,94.27,0.51,77.44
348,33.17,38.03,73.62,11.72,7.65,7.17,3.29,71,11.26,0.94,69.8
349,56.22,51.5,51.82,5.33,56.86,7.65,2.88,83,65.29,0.04,23.27
350,73.81,68.5,36.59,12.82,32.28,9.85,3.29,-84,55.15,0.16,13.62
351,65.22,71.32,43.67,1.23,17.69,20.69,2.09,-59,4.67,1.22,69.14
352,89.95,89.68,62.44,10.28,21.66,26.79,3.42,98,29.52,0.39,31.92
353,76.11,40.13,26.39,13.24,16.97,20.56,3.14,55,77.59,1.39,41.77
354,41.41,57.68,55.58,18.45,36.51,25.01,3.61,-80,30.69,1.57,76.86
355,34.94,57.33,45.51,8.25,55.87,16.76,2.66,64,48.03,1.7,75.3
356,74.97,48.4,24.05,15.54,51.54,3.0,3.7,50,69.8,0.27,41.34
357,31.86,31.84,60.83,12.36,28.16,3.91,2.81,10,7.16,0.91,80.05
358,71.0,88.42,32.87,18.61,49.76,17.08,1.54,-53,83.26,1.89,78.23
359,95.82,79.73,18.26,8.57,25.96,10.51,3.26,-42,4.16,1.54,86.45
360,70.28,54.88,53.65,7.06,15.89,7.4,2.11,27,26.24,0.23,22.51
361,57.17,62.23,66.17,17.86,59.02,14.52,3.77,11,76.31,1.01,40.76
362,75.03,35.91,61.79,1.94,18.93,20.33,2.28,-49,91.19,1.84,41.26
363,62.08,58.07,62.91,3.59,20.1,12.16,1.9,-84,76.03,0.88,39.39
364,68.19,68.65,59.55,2.57,59.39,24.27,2.21,-63,22.7,1.67,93.34
365,95.9,56.06,18.36,17.02,8.9,22.42,1.91,28,98.57,0.99,82.54
366,57.03,89.32,35.21,1.2,45.87,22.31,1.55,-26,41.33,0.21,58.11
367,97.28,62.79,66.64,17.37,56.21,29.57,2.26,60,37.65,0.3,44.26
368,93.37,45.97,36.03,9.57,31.2,9.56,3.38,-6,86.52,0.09,57.59
369,43.71,74.05,45.13,1.08,1.15,19.7,3.64,-57,6.62,0.39,47.73
370,34.86,31.93,48.91,8.63,23.13,25.81,3.78,-13,55.61,1.79,34.03
371,37.05,46.92,29.96,4.55,7.58,17.81,3.59,-81,96.56,1.3,58.1
372,31.28,44.29,72.57,12.86,25.56,23.9,2.98,74,10.01,1.48,66.9
373,36.61,50.23,41.62,13.91,47.61,13.02,3.81,-32,54.08,1.24,42.39
374,77.81,74.72,47.55,10.26,26.88,18.12,2.81,69,13.25,0.77,31.4
375,34.98,53.89,76.1,1.77,26.48,2.61,3.22,53,89.0,0.43,30.76
376,52.33,75.58,39.48,13.47,33.85,29.59,3.38,-52,58.77,1.85,74.06
377,89.14,60.35,26.39,17.0,35.32,24.2,1.64,5,23.46,1.03,31.65
378,31.63,43.94,42.33,14.69,51.52,26.2,3.6,-30,30.7,0.96,66.81
379,87.01,76.7,54.94,16.77,19.19,21.13,2.91,-83,51.66,1.99,63.51
380,49.73,36.68,59.58,4.81,49.48,6.4,2.02,1,72.53,0.77,40.78
381,38.27,35.71,59.68,17.89,34.39,1.9,2.01,-6,48.75,1.71,83.48
382,78.77,55.32,48.29,7.12,18.73,26.08,2.06,-92,18.93,1.72,64.75
383,74.03,38.26,27.44,1.25,18.41,12.49,3.61,-35,70.81,0.47,37.82
384,91.42,20.64,61.0,17.02,22.31,8.65,4.53,-41,11.84,0.19,65.17
385,81.45,65.38,66.59,18.89,37.74,17.29,2.79,7,80.94,1.95,59.47
386,86.24,55.78,21.75,13.46,14.62,13.21,1.87,-64,39.56,0.85,73.89
387,49.74,51.19,29.23,5.4,55.3,19.9,1.6,74,65.27,0.0,38.83
388,42.42,87.69,64.87,5.78,34.92,15.03,4.18,-72,34.47,1.0,35.07
389,82.54,59.98,61.59,9.87,55.28,21.22,2.35,-38,66.91,1.24,64.19
390,86.48,80.44,59.14,18.06,3.74,25.75,4.38,-86,88.92,1.55,48.26
391,99.34,29.76,58.28,3.84,21.21,6.67,3.65,-92,70.14,1.89,44.56
392,58.88,59.84,44.65,16.69,2.35,10.55,3.93,-21,67.14,1.83,39.91
393,56.04,80.76,49.4,6.53,17.06,13.67,3.08,-35,75.74,1.88,50.43
394,84.35,60.82,38.54,16.36,51.86,28.9,3.36,-100,50.02,0.06,54.37
395,53.86,70.26,20.47,18.49,3.16,11.59,2.64,20,22.03,1.42,81.15
396,95.15,46.04,50.39,9.12,26.73,12.05,3.96,-92,81.55,0.45,68.06
397,90.09,26.47,40.78,7.94,7.94,19.95,3.72,-44,64.85,0.38,29.65
398,60.03,52.05,58.91,16.24,25.59,13.16,3.18,83,31.38,1.6,72.65
399,82.56,47.61,47.91,11.06,50.49,28.59,3.15,47,27.59,0.83,34.03
400,82.82,80.69,45.14,14.0,37.76,26.94,3.95,20,49.99,1.83,73.73
401,37.22,37.08,17.7,12.83,44.47,15.89,3.63,-99,20.73,0.08,64.17
402,93.18,87.67,23.61,3.9,21.6,19.7,3.0,-100,87.82,1.6,33.64
403,65.37,87.07,22.74,17.05,56.72,2.68,1.04,-27,78.86,0.27,73.17
404,87.85,37.33,23.2,4.72,42.85,21.18,1.35,-47,30.83,0.35,64.4
405,52.4,44.36,63.93,18.71,25.89,21.51,4.27,-82,4.94,0.95,69.31
406,92.69,82.69,17.93,5.76,26.16,11.42,1.25,-83,5.19,0.79,62.42
407,57.24,87.66,24.92,14.94,55.2,7.37,1.73,-77,29.71,0.97,70.11
408,30.76,51.04,51.15,6.41,35.01,27.54,2.12,26,14.75,1.88,97.86
409,93.38,42.47,46.25,7.04,42.68,13.37,3.17,-49,87.33,1.31,75.24
410,36.39,56.83,18.14,6.89,25.61,19.96,2.63,-81,42.08,0.58,37.86
411,52.35,68.14,63.49,15.21,14.2,1.97,2.49,38,34.8,0.35,50.86
412,96.5,39.14,57.73,11.58,43.69,13.01,2.26,-28,21.79,0.84,40.83
413,96.54,71.55,36.25,17.78,36.86,24.7,3.24,87,84.12,0.9,81.66
414,70.14,23.62,25.37,6.84,30.58,12.24,3.77,-85,79.25,1.2,81.75
415,74.23,23.45,71.73,14.15,37.82,18.49,1.98,40,38.43,0.53,50.74
416,61.39,47.04,68.64,15.31,13.29,7.09,2.09,80,16.94,1.54,79.25
417,50.52,44.74,47.48,3.88,47.84,13.08,3.38,-95,95.2,0.2,67.26
418,53.01,42.09,14.53,8.61,56.94,27.9,3.19,-76,31.59,1.12,39.16
419,77.08,54.37,36.38,10.17,53.58,17.43,3.5,-38,77.11,1.25,62.21
420,82.67,42.45,53.24,7.76,19.96,27.16,3.45,74,46.3,0.41,43.55
421,85.41,33.46,19.62,7.12,24.95,27.16,3.53,-86,78.16,1.65,80.39
422,85.27,41.66,37.34,14.04,48.7,28.38,1.93,-47,48.16,1.23,49.35
423,36.38,88.24,55.26,5.1,36.11,26.97,1.78,70,92.56,1.29,71.04
424,64.61,48.78,36.49,14.48,33.33,1.1,2.92,27,80.04,1.0,47.32
425,34.03,51.13,52.77,18.77,55.67,28.09,3.97,-87,26.03,1.82,41.29
426,68.47,60.36,57.71,11.74,32.63,4.99,3.36,-67,43.04,1.39,34.57
427,60.91,88.83,36.44,12.62,31.38,2.16,3.89,29,10.06,0.76,25.96
428,92.14,36.91,56.48,2.31,3.48,2.61,3.96,-81,90.35,0.48,16.21
429,54.56,67.69,22.2,17.43,5.1,11.12,2.92,5,6.93,0.14,42.71
430,38.19,70.12,56.11,6.42,1.44,19.0,1.9,-85,1.82,0.33,54.29
431,40.01,62.51,32.07,12.69,54.88,12.67,1.31,94,49.64,1.99,44.76
432,83.31,26.2,25.2,19.6,25.09,1.74,3.13,57,60.31,0.81,57.75
433,73.28,67.38,52.1,12.31,28.65,14.82,2.08,2,22.32,1.8,71.62
434,37.08,24.49,38.43,14.77,50.88,13.82,1.43,-50,57.05,0.34,21.38
435,35.89,61.73,69.24,9.46,36.95,22.95,4.35,30,89.56,0.85,45.22
436,79.07,71.77,34.42,2.15,36.96,9.11,3.73,-24,62.61,1.92,83.39
437,35.09,34.77,34.24,16.15,18.5,7.31,1.76,27,45.57,0.18,10.79
438,87.53,78.91,50.28,1.66,50.2,8.42,3.56,78,14.44,1.19,34.08
439,79.44,22.12,43.13,14.31,10.78,9.81,1.46,20,16.89,1.84,97.31
440,35.69,79.07,30.89,1.44,4.14,18.38,2.01,-55,48.44,1.9,81.7
441,35.94,52.22,49.97,17.38,12.3,14.67,3.32,-61,46.31,1.69,61.62
442,99.06,35.23,52.78,4.0,16.8,10.77,3.78,-72,52.24,1.71,72.36
443,56.2,29.36,67.77,10.77,17.66,11.86,1.77,50,50.79,1.3,79.88
444,55.94,86.73,74.0,12.35,40.56,11.76,2.78,44,34.13,0.44,66.68
445,86.9,25.09,30.29,9.69,13.85,29.2,1.73,-8,69.59,1.46,49.38
446,96.31,33.94,53.54,7.47,40.92,7.76,4.4,-32,21.22,1.96,67.3
447,99.02,44.35,36.8,9.89,6.38,24.72,3.14,-16,85.23,1.05,62.98
448,82.74,63.42,51.12,6.92,9.68,21.54,2.7,-35,19.44,0.52,19.35
449,56.34,58.14,46.65,9.32,31.02,1.16,1.56,50,41.59,1.15,83.79
450,35.85,28.8,69.57,7.82,55.39,29.8,3.57,-26,21.07,1.38,54.98
451,84.4,40.28,60.82,11.76,51.71,22.94,3.41,50,61.85,0.42,36.61
452,69.09,36.71,72.06,5.52,58.16,20.79,4.14,34,47.76,1.44,85.72
453,59.7,34.95,68.36,19.78,39.38,12.75,2.53,70,37.43,1.17,32.08
454,93.44,48.78,73.68,10.52,40.87,17.1,4.55,89,47.51,1.22,27.84
455,37.78,69.28,56.25,4.69,37.88,8.34,2.94,-67,42.12,0.61,59.33
456,64.48,35.22,41.79,10.06,37.75,2.03,2.16,1,85.52,0.31,35.91
457,30.79,45.67,30.42,17.46,9.68,25.24,2.09,4,12.43,1.25,73.87
458,62.81,47.36,37.7,1.41,33.08,27.0,2.69,12,79.32,1.17,28.91
459,33.94,88.35,13.13,13.91,23.78,5.71,3.49,-50,65.53,0.68,41.32
460,38.32,86.83,51.02,11.41,27.11,23.82,3.46,71,34.83,0.59,30.7
461,38.23,76.01,41.8,4.22,31.89,22.49,3.0,-31,91.91,0.69,64.01
462,75.44,36.92,51.97,16.53,8.58,6.17,1.86,82,17.69,0.98,36.01
463,82.22,24.76,67.75,8.01,22.21,13.23,2.29,-35,31.03,1.95,65.1
464,70.84,42.18,66.64,6.58,4.74,13.26,3.21,-5,37.48,1.53,81.5
465,97.35,38.68,21.62,16.73,58.8,23.04,3.06,-43,64.78,1.7,90.22
466,56.24,55.41,38.18,13.13,7.99,25.29,3.34,19,94.64,1.01,67.69
467,50.0,74.44,45.34,18.07,16.25,3.75,1.93,70,59.34,1.05,49.83
468,90.8,80.08,36.99,12.97,53.59,17.33,1.51,10,85.63,0.41,49.16
469,45.65,79.14,57.52,15.08,29.48,23.09,2.76,-40,90.5,1.44,72.08
470,97.43,45.18,50.55,16.89,9.0,23.8,3.97,65,46.65,0.84,74.77
471,30.85,68.11,52.44,2.04,23.67,5.29,2.98,55,47.24,1.48,85.25
472,97.89,41.9,70.49,15.74,7.84,16.24,2.64,84,25.0,0.82,77.92
473,33.02,24.26,56.33,12.66,12.81,25.87,2.6,-60,60.16,0.22,61.33
474,92.38,69.11,31.4,2.32,4.07,10.24,1.36,100,12.0,0.35,21.44
475,66.94,20.69,51.9,10.66,26.86,13.33,2.92,-51,63.43,1.62,78.45
476,99.51,48.64,39.5,2.57,48.59,24.33,3.52,-11,89.29,0.52,66.08
477,35.17,43.06,31.62,14.98,35.57,3.59,3.87,-11,76.08,0.53,70.24
478,68.77,68.54,25.84,11.38,36.77,25.93,2.31,88,64.92,1.86,93.14
479,97.85,73.64,40.73,19.12,12.83,10.02,1.83,-32,83.84,1.32,58.81
480,66.62,41.29,43.1,4.48,21.29,1.04,3.14,90,72.98,0.23,51.7
481,74.06,76.81,31.68,12.51,50.87,7.79,3.23,20,52.97,0.29,11.91
482,78.7,40.57,53.3,5.02,6.18,3.6,1.78,-20,52.11,0.54,51.26
483,61.82,51.24,53.09,12.67,51.62,3.68,4.04,-75,10.7,1.19,54.63
484,73.93,70.89,33.95,14.73,29.54,21.09,3.43,53,43.44,1.51,90.21
485,70.9,68.5,19.25,14.72,50.39,7.21,2.23,6,52.24,0.55,72.04
486,93.08,89.12,71.53,16.49,19.76,28.11,3.31,100,46.99,1.74,83.37
487,33.18,35.76,20.56,17.22,20.99,15.98,2.86,50,77.6,0.22,13.87
488,49.67,66.36,74.8,2.47,45.34,14.34,3.73,79,16.1,0.42,38.56
489,96.53,62.68,50.11,7.52,47.31,13.59,1.56,-13,79.49,1.94,79.96
490,92.32,84.06,34.34,14.06,14.55,21.09,1.53,4,74.17,0.27,12.91
491,61.9,30.95,27.56,10.47,58.4,14.12,1.56,-28,90.08,1.78,48.5
492,73.41,72.63,17.7,4.62,5.98,4.73,2.98,15,37.35,1.41,84.03
493,49.42,59.78,36.95,11.5,5.04,26.52,2.33,97,17.65,0.15,17.37
494,43.17,39.23,26.19,8.74,36.13,13.42,2.52,31,75.86,0.97,24.75
495,62.46,53.21,42.28,8.41,43.64,3.15,3.66,-100,58.84,1.04,59.15
496,54.73,43.36,27.97,16.39,57.69,16.35,1.98,33,71.25,1.86,94.59
497,70.86,60.55,52.24,8.74,24.89,19.77,3.5,83,99.67,0.84,72.21
498,35.44,82.23,43.29,1.5,2.49,8.99,2.71,-72,19.45,0.89,81.81
499,98.21,59.85,35.09,2.1,36.57,24.21,2.22,30,41.11,0.22,57.85
500,99.03,64.22,20.12,17.27,18.09,20.42,1.82,27,19.27,1.28,53.73
501,78.87,56.31,18.73,19.25,26.54,19.86,3.59,8,86.06,0.42,72.96
502,67.53,23.58,16.44,14.08,29.82,13.2,3.04,-13,1.7,0.16,36.2
503,51.67,36.3,62.91,7.92,4.81,28.9,1.68,69,13.52,1.99,58.96
504,86.97,54.44,36.69,18.83,29.67,8.95,3.86,36,24.79,0.54,43.33
505,77.93,41.72,58.99,13.59,26.15,17.75,3.86,-20,77.13,0.28,62.51
506,41.38,32.72,36.82,17.04,43.04,9.96,1.72,-42,62.85,1.4,85.8
507,93.76,55.29,36.33,15.55,39.09,22.6,1.54,-63,38.86,1.64,54.18
508,87.58,42.6,40.0,8.2,11.93,2.39,2.25,-59,15.87,0.13,38.04
509,96.49,38.07,51.85,10.1,13.16,2.33,3.35,-51,32.16,0.21,66.76
510,80.8,52.48,24.36,4.54,15.81,24.51,2.86,-87,74.34,0.18,12.67
511,72.94,29.33,24.81,6.55,11.56,13.59,1.75,25,38.2,0.09,57.79
512,59.28,84.94,47.06,15.78,39.78,10.89,2.68,-1,46.26,1.32,55.4
513,95.29,80.74,40.07,17.99,59.67,18.62,1.79,72,60.86,1.18,48.37
514,90.62,69.53,35.34,14.76,39.47,21.36,1.46,-68,91.29,1.33,55.04
515,33.17,27.43,55.99,9.84,36.79,6.83,2.98,47,25.01,1.01,48.55
516,31.85,74.31,48.55,2.64,25.19,6.38,2.34,61,44.8,1.64,79.19
517,56.35,76.56,48.02,2.08,19.44,28.79,3.02,-34,31.03,1.09,81.86
518,86.74,73.74,45.12,8.11,54.75,18.1,4.07,-17,46.62,1.84,65.52
519,99.11,27.98,54.71,9.81,58.17,12.31,2.03,-34,69.65,0.97,74.03
520,40.53,65.07,53.05,12.57,30.31,24.24,1.6,-31,48.21,1.58,76.83
521,71.59,78.4,51.19,1.12,18.12,16.23,1.63,66,83.45,0.81,40.05
522,56.66,60.41,59.62,19.8,46.44,8.01,2.86,70,55.33,0.87,57.06
523,97.89,65.25,70.2,7.91,8.81,7.0,3.75,66,38.58,1.7,74.48
524,88.95,52.09,41.17,17.11,46.17,12.51,2.93,12,78.23,0.22,11.71
525,88.68,57.01,37.83,11.16,49.32,25.94,2.67,-16,43.13,1.13,48.89
526,62.81,22.41,59.92,3.48,8.37,2.78,2.64,14,51.56,1.45,91.33
527,59.04,64.73,44.06,16.15,58.63,7.34,2.33,-57,99.47,1.5,69.66
528,49.14,25.7,22.22,14.49,59.15,26.9,1.98,28,78.64,1.18,45.8
529,33.95,50.45,65.64,11.02,56.27,4.53,3.5,-4,85.51,0.9,36.19
530,90.53,40.49,13.64,10.78,30.27,19.26,1.35,-51,59.29,0.52,28.02
531,86.9,58.18,59.43,2.66,15.52,7.19,3.8,19,34.82,1.82,59.59
532,99.98,29.34,59.69,13.46,35.34,18.57,3.26,15,99.13,0.74,30.27
533,99.76,68.42,66.25,18.31,25.78,12.11,2.6,-39,24.4,1.6,39.49
534,68.88,75.65,11.19,2.77,13.15,3.95,2.31,-98,87.28,0.06,30.89
535,83.83,31.43,52.22,6.01,26.0,17.89,4.17,35,91.13,0.46,52.21
536,96.13,27.3,35.72,18.14,40.17,20.81,1.36,-53,81.76,0.69,26.59
537,89.48,30.19,35.56,6.4,5.18,20.73,1.76,13,11.41,1.34,29.94
538,47.31,81.4,20.66,13.42,20.67,19.47,2.2,-5,85.41,0.64,18.76
539,61.54,56.97,52.95,11.16,2.05,15.51,3.23,68,66.38,0.08,25.09
540,39.04,52.71,47.87,12.33,45.22,16.06,1.95,63,68.08,0.35,24.19
541,96.78,27.47,18.34,8.9,38.8,19.43,3.57,-44,78.65,0.52,48.75
542,72.43,65.47,49.02,6.7,4.7,21.02,3.29,-16,49.05,0.35,40.99
543,46.0,80.76,56.45,1.92,57.92,19.99,4.08,-11,26.72,0.41,33.57
544,77.02,77.97,60.41,15.14,2.33,18.02,2.58,18,57.49,1.54,82.58
545,73.27,63.82,64.86,15.18,35.81,5.52,4.12,-23,10.87,0.82,51.17
546,55.07,25.27,44.53,13.74,46.81,7.11,2.34,70,67.48,0.81,24.92
547,37.95,27.87,63.53,13.23,47.49,8.55,2.56,-73,48.29,1.93,54.63
548,77.01,23.45,63.74,5.63,3.02,27.67,4.31,-9,50.23,0.89,81.72
549,66.42,38.02,31.32,1.42,54.48,23.02,1.42,-16,18.58,1.86,96.38
550,84.06,29.5,25.8,16.37,55.19,17.03,3.66,11,4.13,0.6,32.02
551,66.41,38.2,47.26,10.33,34.12,8.31,2.59,86,61.13,0.8,29.55
552,89.65,46.95,39.87,6.83,29.44,4.22,4.05,17,65.88,0.79,50.12
553,68.63,86.01,52.72,2.94,3.65,27.06,2.97,56,49.83,1.09,53.71
554,69.27,62.73,43.63,2.19,34.16,26.89,3.58,-63,76.57,1.17,50.37
555,91.37,78.45,62.88,7.63,25.15,4.21,1.66,61,56.37,0.5,47.79
556,58.24,69.72,41.67,16.29,46.6,24.12,2.78,-36,84.82,1.59,45.44
557,39.38,27.88,25.63,18.46,24.83,13.95,3.02,47,28.81,0.99,29.14
558,32.01,71.51,58.06,18.04,41.33,10.4,3.94,-75,24.31,0.01,43.15
559,82.86,39.26,27.43,18.48,6.98,22.43,1.62,-74,26.11,1.18,83.49
560,73.42,64.74,74.39,18.25,8.84,18.82,3.04,50,3.05,1.6,39.62
561,79.29,43.87,30.44,11.02,9.24,23.62,2.15,98,90.06,0.5,58.92
562,44.91,89.84,63.34,5.17,3.69,3.16,2.15,-79,99.92,0.08,35.72
563,39.55,38.45,27.02,16.16,32.94,10.24,2.19,74,81.65,1.61,49.74
564,31.02,39.54,36.54,5.06,47.84,10.26,3.35,95,41.26,1.95,90.03
565,54.54,85.15,18.61,6.08,37.01,10.56,1.74,0,35.39,0.15,38.06
566,71.29,21.73,52.77,5.43,34.92,15.57,2.8,-34,77.47,1.88,71.89
567,57.46,68.77,71.06,10.78,41.16,9.21,4.43,93,50.99,0.72,45.69
568,60.62,70.77,37.75,7.11,21.04,13.89,1.39,-32,93.95,1.88,40.36
569,93.29,78.55,66.48,3.93,22.36,11.67,3.48,-19,27.96,1.3,63.94
570,54.38,88.21,48.82,9.61,19.54,22.32,3.55,-3,32.38,1.78,60.09
571,65.98,88.29,44.4,17.6,43.01,18.5,3.64,-86,99.88,1.57,36.04
572,84.86,24.57,65.34,11.84,10.54,19.96,3.74,25,97.82,0.06,45.38
573,57.76,77.53,33.66,17.69,1.77,7.11,3.2,13,88.52,0.13,9.59
574,73.55,65.24,36.08,4.72,36.18,10.44,1.39,3,40.46,1.05,35.91
575,90.37,65.31,72.41,4.17,56.6,1.61,3.3,71,83.76,0.26,60.1
576,96.47,28.98,62.45,11.94,36.96,4.14,3.99,-50,28.34,0.92,23.22
577,40.3,65.51,78.04,9.8,47.19,8.69,2.14,92,25.48,1.91,76.38
578,94.86,88.77,70.66,13.54,40.69,2.9,1.83,52,54.64,0.59,75.67
579,64.45,83.83,30.17,16.1,30.35,18.48,3.26,88,86.03,0.98,32.45
580,48.08,50.74,65.65,15.27,43.39,29.95,3.71,44,9.75,0.77,44.81
581,62.14,22.8,38.63,18.9,49.62,3.92,2.43,-4,56.53,1.26,62.15
582,98.6,45.36,67.56,8.57,14.26,24.82,4.52,-49,60.97,0.39,41.19
583,64.48,77.85,39.01,4.92,20.83,4.45,3.49,-43,57.98,0.52,53.88
584,53.01,69.1,53.73,11.47,14.2,20.43,4.14,84,21.85,1.72,58.22
585,74.34,52.15,50.87,3.1,27.68,19.65,4.01,65,6.41,1.62,40.7
586,46.81,23.86,31.46,6.49,53.22,27.18,2.54,-32,89.5,1.58,36.29
587,35.31,49.88,21.96,4.95,21.37,4.3,3.04,22,57.45,1.54,77.03
588,39.02,52.83,61.04,8.53,23.09,10.15,3.66,-64,76.79,0.92,35.82
589,38.96,85.0,58.87,3.11,51.76,3.63,3.96,-26,36.44,1.46,82.26
590,40.63,64.88,24.37,1.6,31.41,12.81,3.2,7,4.25,0.77,65.43
591,39.72,41.82,64.38,13.48,32.59,27.44,2.09,61,25.96,0.2,13.14
592,74.86,56.77,45.77,12.59,51.79,23.66,2.16,-66,7.34,0.79,31.48
593,42.73,24.62,45.87,14.46,29.94,21.96,2.02,87,7.82,0.32,30.16
594,54.2,88.08,25.27,13.55,41.21,16.46,3.41,-62,21.45,0.78,56.18
595,92.78,45.2,69.98,3.17,6.05,26.62,4.02,73,63.36,0.59,66.94
596,63.18,53.45,56.57,6.53,11.54,14.03,2.97,17,81.78,1.2,28.78
597,76.73,44.87,50.11,3.46,24.86,5.34,3.05,43,82.14,0.72,33.57
598,42.06,67.78,49.1,17.02,30.2,25.29,3.81,-13,93.78,1.41,51.87
599,43.46,66.36,25.74,15.19,57.98,9.11,1.82,58,65.64,1.02,33.92
600,32.86,70.07,35.58,4.83,58.27,2.56,1.49,-87,1.99,1.84,68.94
601,41.83,38.77,22.53,7.48,51.22,4.66,2.4,-54,37.74,0.18,39.84
602,49.5,42.1,32.39,19.37,19.62,18.66,3.63,59,11.15,1.38,47.57
603,42.39,28.77,53.51,12.29,57.88,18.61,3.76,6,77.75,1.34,59.74
604,36.21,65.89,65.11,16.22,41.67,8.55,2.83,-24,11.97,1.9,57.94
605,38.44,22.79,38.69,6.03,24.18,22.09,1.46,1,10.59,0.74,39.77
606,62.25,61.84,20.91,4.99,42.4,23.44,2.85,-84,2.82,0.61,32.88
607,44.44,80.88,54.17,15.89,1.97,27.69,3.87,23,95.55,0.34,46.22
608,55.5,82.36,66.63,14.03,9.62,17.96,3.63,23,78.57,0.53,42.94
609,65.24,51.43,64.55,13.94,49.95,23.6,2.83,83,33.33,1.0,34.43
610,78.33,52.15,69.69,11.5,39.09,22.84,2.11,63,37.64,1.68,32.95
611,32.75,25.39,47.33,11.71,22.49,8.48,3.96,16,5.94,0.57,25.04
612,85.96,66.95,63.63,14.98,30.54,10.0,2.41,69,15.79,0.32,14.43
613,73.95,77.49,22.32,6.13,54.4,14.88,1.63,-19,31.15,0.54,42.35
614,35.72,37.13,39.18,7.7,38.26,1.55,3.5,46,38.79,0.2,24.21
615,91.15,49.49,40.53,17.56,24.49,9.62,4.01,34,62.0,1.85,61.29
616,94.46,78.72,40.95,6.87,8.1,14.74,3.24,-46,35.03,1.75,53.93
617,34.28,81.4,72.59,11.38,18.33,4.13,3.57,57,95.46,0.62,50.15
618,49.38,37.02,62.96,14.35,58.72,4.66,2.66,-25,34.28,0.49,60.01
619,86.43,58.54,25.05,20.0,26.8,14.43,1.05,19,94.16,1.81,64.36
620,82.38,33.47,19.92,9.27,28.84,22.2,1.57,-72,72.99,0.0,10.96
621,42.92,27.13,43.55,9.13,30.42,25.18,2.86,94,89.99,1.2,26.12
622,44.65,83.78,37.16,17.01,53.16,16.84,1.58,61,70.32,1.83,47.91
623,55.93,77.44,55.31,16.3,36.63,14.77,3.97,61,56.86,1.02,49.03
